split,chip_id,role,source_layer,source_object,source_url,local_path,source_size_bytes,sha256
train,61138,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_61138_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_61138_S1Weak.tif,raw/train/images/61138.tif,1676222,e95304e6fdbdca196dc5a0e1ea1bce4bd6e2b14a98fbf345a9ae5c6705d0350b
train,61138,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_61138_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_61138_S1OtsuLabelWeak.tif,raw/train/labels/61138.tif,1598,4325679d8d9bd016e0432f9a7ac67fa6660396852d5f56f983212258bce22df0
train,6116323,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6116323_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6116323_S1Weak.tif,raw/train/images/6116323.tif,1665569,a828c15a6018636c26f7400194ecb408e9363659c6d6f71136a1f3b44918d555
train,6116323,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6116323_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6116323_S1OtsuLabelWeak.tif,raw/train/labels/6116323.tif,1890,942e1beaec483ef55d258229bdfff81c6583c3a7d2c415c9bf24b9fabbcff65f
train,6117535,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6117535_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6117535_S1Weak.tif,raw/train/images/6117535.tif,1659064,6cfbe00838584f5bb9fdde34c82fb20ebdb64f3ecc121897aab35a710d7ca272
train,6117535,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6117535_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6117535_S1OtsuLabelWeak.tif,raw/train/labels/6117535.tif,3810,0c6199f265f953fca0daf77d38f12ecbab4a6ac70fcae8659f64441e72e305cb
train,6129838,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6129838_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6129838_S1Weak.tif,raw/train/images/6129838.tif,1695780,1fd0aa34e35afe8fbea691cf9e56ac66f924572d4a6f44f55aad7f88b966667a
train,6129838,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6129838_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6129838_S1OtsuLabelWeak.tif,raw/train/labels/6129838.tif,1122,aa15f4b433a73c5cf013935ad9d5c2cfac5f2dcf41205f55345dde028886163a
train,6171036,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6171036_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6171036_S1Weak.tif,raw/train/images/6171036.tif,1659704,8795475f23ca873877e6c6e78f254639743e10cbfcfa4bb51d79a2d7329932c4
train,6171036,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6171036_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6171036_S1OtsuLabelWeak.tif,raw/train/labels/6171036.tif,4962,9113ce8584c263725c849a325b2f0b1ba948ad76e14b705a4b4a598c9bd6a9a5
train,6179196,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6179196_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6179196_S1Weak.tif,raw/train/images/6179196.tif,1694931,1156cbfea356c26a8433676ca8962c28bb8bc3b2d20dd1d68431e9b69dce2093
train,6179196,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6179196_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6179196_S1OtsuLabelWeak.tif,raw/train/labels/6179196.tif,1378,bd8b7f6f891ae681ba1266c28604b0a5d7767cf4f785b8d7a598331d3cb1de15
train,6197717,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6197717_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6197717_S1Weak.tif,raw/train/images/6197717.tif,1668596,692d89cf8e2a6b340ad4da6a961b655e78c602e3bd21e27ea762dd0f8d27184c
train,6197717,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6197717_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6197717_S1OtsuLabelWeak.tif,raw/train/labels/6197717.tif,1289,e35db8d786a29acca938dcdee41858003b6c22ed4cfdc2e99a1bfd067730b957
train,6213862,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6213862_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6213862_S1Weak.tif,raw/train/images/6213862.tif,1650386,1761fdbac744ed98f9f9aac3ec4cfadf26ba6549c88871a03e4c1e03e7180dba
train,6213862,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6213862_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6213862_S1OtsuLabelWeak.tif,raw/train/labels/6213862.tif,1508,ac0fa79c70fa50f136f6900c690a744871622dde91c2b4fedf3e1789ade76331
train,6220217,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6220217_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6220217_S1Weak.tif,raw/train/images/6220217.tif,1675266,ffcf732a9d2cee3a8452d6c44f1690d7272e1f404b170934d536ccaca76df6fb
train,6220217,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6220217_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6220217_S1OtsuLabelWeak.tif,raw/train/labels/6220217.tif,1208,9136b267d3b09a35a888b207a14639afdc19ebc0993f5109201618e265e607d7
train,6241742,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6241742_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6241742_S1Weak.tif,raw/train/images/6241742.tif,1675972,b7e448bb5a640fc849e6149fd171d7d4435ee44ef78e282974bc920fb752b034
train,6241742,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6241742_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6241742_S1OtsuLabelWeak.tif,raw/train/labels/6241742.tif,1979,01a96579a05816f1f3126dbe8534040704809525827db0e662b5d2b4c8a2ec81
train,627783,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_627783_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_627783_S1Weak.tif,raw/train/images/627783.tif,1669569,0bbe835c7d2dfe2fbbf247b4998814687718d92b80b5d5d74cc03e9fbeb616d0
train,627783,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_627783_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_627783_S1OtsuLabelWeak.tif,raw/train/labels/627783.tif,7913,17f22dd102693540281150115a064b69d9c66777d15bada83464af03ac6938b9
train,6315839,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6315839_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6315839_S1Weak.tif,raw/train/images/6315839.tif,1669606,842daf022970ad7c6c3ad0d9e711376932afba92925edc7e06ed647a3e6e8c2a
train,6315839,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6315839_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6315839_S1OtsuLabelWeak.tif,raw/train/labels/6315839.tif,4976,0617371669cf893ec6619da146a7aa0f537b4b7da273e2393d3f74406020a415
train,6320105,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6320105_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6320105_S1Weak.tif,raw/train/images/6320105.tif,1661248,ca56e3160f66310d8045ffa34c84b2a783b5587a590dbf992488443781780c31
train,6320105,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6320105_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6320105_S1OtsuLabelWeak.tif,raw/train/labels/6320105.tif,2573,854dba673c4d983969f96e4778d6c5da54690cf1cc32acc560df5c5176cafdd9
train,6323923,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6323923_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6323923_S1Weak.tif,raw/train/images/6323923.tif,1663330,b16ec27864e636bf747282cc0b505c27a707a8d6fd41542b1624f2b88cac6ab4
train,6323923,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6323923_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6323923_S1OtsuLabelWeak.tif,raw/train/labels/6323923.tif,4351,3eb10d85703a90ef821e7422f08da99d1e404a029366900df27dc46c2920d495
train,6338548,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6338548_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6338548_S1Weak.tif,raw/train/images/6338548.tif,1665049,0133d826c613dca28196f0b788183b057b522f95dd12b961dab8a4744c008cf6
train,6338548,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6338548_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6338548_S1OtsuLabelWeak.tif,raw/train/labels/6338548.tif,4842,cd4514f61ea4ef149a7b7fc81efa1b5dde9a6a0319669a43a73af81db0a71894
train,6361129,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6361129_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6361129_S1Weak.tif,raw/train/images/6361129.tif,1676385,8ce416a76c4fc02ef8b7f5b54597828786c2b32a9f34821d4633944e181122e3
train,6361129,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6361129_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6361129_S1OtsuLabelWeak.tif,raw/train/labels/6361129.tif,1295,6f0de8c999440de41401ac5dd5b57b55764402b6c1bfa83ae9676ff067683e47
train,6372569,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6372569_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6372569_S1Weak.tif,raw/train/images/6372569.tif,1660754,9d0821c0e26f9c245a557ef9d92f28c9a0d90eadd54eafe220327aa2167e6a0a
train,6372569,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6372569_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6372569_S1OtsuLabelWeak.tif,raw/train/labels/6372569.tif,1666,09deab72517559c2cad7764d044e9fda027eeb793201f46acd38bc39827a0ade
train,6394346,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6394346_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6394346_S1Weak.tif,raw/train/images/6394346.tif,1663806,dc093c93d330dc183452e26029e719822e46d3e59357e6502b7c62306cf09e5f
train,6394346,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6394346_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6394346_S1OtsuLabelWeak.tif,raw/train/labels/6394346.tif,2859,fa600fb26966dd37923e83133aa8242aa503ea43675978cd2b7b77eda6f4829c
train,6458468,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6458468_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6458468_S1Weak.tif,raw/train/images/6458468.tif,1503874,ef251e16ad929ac865207ee530710bf82394fc1c67397b6c275616b206c6cf1e
train,6458468,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6458468_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6458468_S1OtsuLabelWeak.tif,raw/train/labels/6458468.tif,3974,20a69bd4bf407e55d7dcb50a8c07f19b0c8de79f0b2df0e844aa96f678107f9a
train,6471422,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6471422_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6471422_S1Weak.tif,raw/train/images/6471422.tif,1666089,100bbd70cc375a94855fed783a0c5fc84210aaa0b9d5124b73da95eff15f2c75
train,6471422,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6471422_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6471422_S1OtsuLabelWeak.tif,raw/train/labels/6471422.tif,2933,ffd5421742c86c314c31d0917877f3ecfe959f60de8463929aea96480d70a6cc
train,6498243,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6498243_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6498243_S1Weak.tif,raw/train/images/6498243.tif,1659691,1431e3a3769ba491d61c04f90aa56e0db3f8141e10c7b9b95b3296395a49c290
train,6498243,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6498243_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6498243_S1OtsuLabelWeak.tif,raw/train/labels/6498243.tif,1483,81f73e468dc44ecff0ec8a7ab12042af4d8a3ca8c6920fe6090b13590c0c11da
train,6526664,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6526664_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6526664_S1Weak.tif,raw/train/images/6526664.tif,1670704,d3c35b41f8e5abba401b8939e48ded5f54c81003f90085d5c54109897affdcca
train,6526664,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6526664_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6526664_S1OtsuLabelWeak.tif,raw/train/labels/6526664.tif,5101,dded54a62392c375b8eadea389fc8894265b6e8ebe4ea0a3b1c6b464d8d0cb5c
train,6539812,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6539812_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6539812_S1Weak.tif,raw/train/images/6539812.tif,1670217,e6540c08a574ae68896497714a21743af42fe2cbf416ac3f28809178560a2b89
train,6539812,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6539812_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6539812_S1OtsuLabelWeak.tif,raw/train/labels/6539812.tif,4733,06ac8757e08e234aa4919b684feab3017921d8eaa61bc39f179d96794a40093c
train,6543540,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6543540_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6543540_S1Weak.tif,raw/train/images/6543540.tif,1665067,332ebece5d684aaa5c635519fe453dd0027091a8513a2ad3bdb8fde7f9676ac2
train,6543540,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6543540_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6543540_S1OtsuLabelWeak.tif,raw/train/labels/6543540.tif,3576,73ab858cf96ee0986f4a1b2c6a29ce6b542753fe719a6e766b1a386b036ef28d
train,6549752,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6549752_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6549752_S1Weak.tif,raw/train/images/6549752.tif,1664916,fced9cfc4fb4f8c82512a78b4ffaceb169074b0ac966cf0de908e98f258214ea
train,6549752,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6549752_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6549752_S1OtsuLabelWeak.tif,raw/train/labels/6549752.tif,1890,9386cd1e60afec9851b0e352398b132a1fb278a3bd1b6b268192b5dcb5cc3d91
train,6572601,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6572601_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6572601_S1Weak.tif,raw/train/images/6572601.tif,1664785,bba354b8b25b4a6e6d4b9234812d03c66400ffde3d83358778ab6f01add87ceb
train,6572601,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6572601_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6572601_S1OtsuLabelWeak.tif,raw/train/labels/6572601.tif,4732,6f272b914fc714b2ca853b1fa74f2e01e877f32ad2daba65156b007be2a117ab
train,6576681,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6576681_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6576681_S1Weak.tif,raw/train/images/6576681.tif,1666032,630c3339906ae08ef686a6d934bc4d11cc3f32cee0df9053a1a196ebb5dc9c56
train,6576681,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6576681_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6576681_S1OtsuLabelWeak.tif,raw/train/labels/6576681.tif,1908,6c97ce7ce9cb614773c888518f48cc34d87629b47dbc60691b7e8ee938fcbc0d
train,6590268,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6590268_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6590268_S1Weak.tif,raw/train/images/6590268.tif,1682233,ee5241bb1a1a26c13d71ae40ad47f2e4a35ad65bc923b65ca7da17d324f32b12
train,6590268,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6590268_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6590268_S1OtsuLabelWeak.tif,raw/train/labels/6590268.tif,1157,40c68f849b436e96b308bfb04c99296e0b9198fd9d813aa6a57d61bdbfa4c067
train,6613794,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6613794_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6613794_S1Weak.tif,raw/train/images/6613794.tif,1649490,c3a286f3eed083664b2be8ad7fa51eaff280a2f92abd62024d8e0dbd3495fa27
train,6613794,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6613794_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6613794_S1OtsuLabelWeak.tif,raw/train/labels/6613794.tif,1466,c4746454eed65043db6882e4110bf3fb6e8644998a9e3c5dacce9b6a069e5ee2
train,6638939,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6638939_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6638939_S1Weak.tif,raw/train/images/6638939.tif,1666858,224832d53e9d9a476413f81fdb053f296ef2b8d16ba1acc9b4cdcd000de8045c
train,6638939,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6638939_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6638939_S1OtsuLabelWeak.tif,raw/train/labels/6638939.tif,2979,5c34da59baaef776bb8a9950a06b4f031c72076801ff9cd0d42fc9cbe6784c70
train,6646816,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6646816_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6646816_S1Weak.tif,raw/train/images/6646816.tif,1669534,85ec44baf11c19f6f3dcb957d16af959acf7d89fbe026479c88030528b9671ef
train,6646816,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6646816_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6646816_S1OtsuLabelWeak.tif,raw/train/labels/6646816.tif,7286,e3bbfa7cbb981324a566e650c5b701f9e3d51c3e730ee803e84020a1f72f44bf
train,6655394,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6655394_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6655394_S1Weak.tif,raw/train/images/6655394.tif,1697061,5332667ba89653af4dd74ed7d711d8b8065058973ba2a3ef327216149f9a4fb5
train,6655394,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6655394_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6655394_S1OtsuLabelWeak.tif,raw/train/labels/6655394.tif,1411,711d68f1fc3725a8878e37a056ac16824a5e873578f991c17e2aea591669a4a7
train,6655663,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6655663_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6655663_S1Weak.tif,raw/train/images/6655663.tif,1245133,c8e00644c67952e931ab9d8627447223489e01e3d0785c3a0d89248a7ec55a96
train,6655663,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6655663_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6655663_S1OtsuLabelWeak.tif,raw/train/labels/6655663.tif,9191,871584b787f8c92697d117ae5b2fc678c5f510d085045c5e2a0bb8189592fa30
train,6680794,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6680794_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6680794_S1Weak.tif,raw/train/images/6680794.tif,1663036,f58f84a46c8dbe86025261a63b892dc4757d8fa4e503f3a87a8b0106ed1d8e6c
train,6680794,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6680794_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6680794_S1OtsuLabelWeak.tif,raw/train/labels/6680794.tif,3678,81106084c361ac634a435b50df90668a82925d9193950cf2008a7d903da7fa93
train,6688257,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6688257_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_6688257_S1Weak.tif,raw/train/images/6688257.tif,1678857,e5ade5badd6ed5d127dcd2c5b1987603aca1b5739ca4fc24d8aa7a565997e634
train,6688257,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6688257_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_6688257_S1OtsuLabelWeak.tif,raw/train/labels/6688257.tif,1910,2dabef4388b3d0ae58db90c606fd62e31b9682cbaaa6ee9725f4eccbba641132
